tournament,date,home_team,away_team,home_score,away_score,p_home,p_draw,p_away,lam_home,lam_away,w_ens
EURO 2016,2016-06-10,France,Romania,2,1,0.6501851689096465,0.2109528610186092,0.1388619700717444,1.9769037493982249,0.7835659373795779,0.55
EURO 2016,2016-06-11,Wales,Slovakia,2,1,0.2418447234339631,0.29736910772798314,0.46078616883805373,0.8241583762355327,1.268938361744774,0.55
EURO 2016,2016-06-11,England,Russia,1,1,0.4951597130928232,0.2725663731949568,0.2322739137122199,1.4501959568619491,0.9042140582661342,0.55
EURO 2016,2016-06-11,Albania,Switzerland,0,1,0.2706746273281004,0.29034049399399275,0.4389848786779068,0.9398765335283794,1.2876976140029148,0.55
EURO 2016,2016-06-12,Germany,Ukraine,2,0,0.43131321264967765,0.2650292806145628,0.30365750673575986,1.4542290686048287,1.1620147324401686,0.55
EURO 2016,2016-06-12,Poland,Northern Ireland,1,0,0.49118256797229853,0.2803486113337246,0.22846882069397706,1.3873196612108256,0.8554876162718538,0.55
EURO 2016,2016-06-12,Turkey,Croatia,0,1,0.3093333261176604,0.29044600370556856,0.4002206701767712,1.0389005361925847,1.2189338917018369,0.55
EURO 2016,2016-06-13,Spain,Czech Republic,1,0,0.5937859222194011,0.2409059912069725,0.16530808657362653,1.7068525475333947,0.7783768463463385,0.55
EURO 2016,2016-06-13,Republic of Ireland,Sweden,1,1,0.32308663047824626,0.3050005459629909,0.37191282355876276,1.0069411860396813,1.100426465205404,0.55
EURO 2016,2016-06-13,Belgium,Italy,0,2,0.4025247466607551,0.2846497595185553,0.3128254938206894,1.2669075937106737,1.0757805608508826,0.55
EURO 2016,2016-06-14,Austria,Hungary,0,2,0.422879115694511,0.27886742070547693,0.298253463600012,1.3201452643967213,1.067749636391584,0.55
EURO 2016,2016-06-14,Portugal,Iceland,1,1,0.6675798038435848,0.20184685702433713,0.1305733391320778,2.0892002314417235,0.7760986034925783,0.55
EURO 2016,2016-06-15,France,Albania,2,0,0.7551204843432819,0.1647929446640866,0.08008657099263151,2.352244891777837,0.6120624163333357,0.55
EURO 2016,2016-06-15,Romania,Switzerland,1,1,0.377850676714768,0.29233381139829023,0.3298155118869417,1.1674528340153596,1.0779448135071603,0.55
EURO 2016,2016-06-15,Russia,Slovakia,1,2,0.3922175028417144,0.2930325332538217,0.31474996390446397,1.1965750399146318,1.050670927476538,0.55
EURO 2016,2016-06-16,Ukraine,Northern Ireland,0,2,0.5122369823957945,0.28644135982737706,0.20132165777682837,1.3502885641794533,0.7547445419427515,0.55
EURO 2016,2016-06-16,England,Wales,2,1,0.6356536926685166,0.23494804892917096,0.12939825840231256,1.7272169184397967,0.6316464593493891,0.55
EURO 2016,2016-06-16,Germany,Poland,0,0,0.48156956108629173,0.24637059130860142,0.2720598476051069,1.6725801241056177,1.1977163108248767,0.55
EURO 2016,2016-06-17,Czech Republic,Croatia,2,2,0.24997985941429307,0.2735349107165691,0.4764852298691379,0.9588648819302745,1.4240460027501722,0.55
EURO 2016,2016-06-17,Italy,Sweden,1,0,0.36569680800859994,0.29579494645108023,0.3385082455403197,1.1401451921334402,1.076394864600691,0.55
EURO 2016,2016-06-17,Spain,Turkey,3,0,0.5162353495590437,0.27067322688845386,0.2130914235525025,1.474576666367428,0.8491823378685754,0.55
EURO 2016,2016-06-18,Belgium,Republic of Ireland,3,0,0.438618753056406,0.28348728767077763,0.27789395927281624,1.3315031152916266,0.9880227331325113,0.55
EURO 2016,2016-06-18,Iceland,Hungary,1,1,0.3053872983572637,0.2706522652857224,0.4239604363570139,1.133392770144431,1.4032185288312822,0.55
EURO 2016,2016-06-18,Portugal,Austria,0,0,0.5255116674089895,0.2573443190314208,0.21714401355959004,1.5733763137502674,0.9091537570083214,0.55
EURO 2016,2016-06-19,Romania,Albania,0,1,0.4560295131721537,0.299484700761493,0.24448578606635335,1.2507897562732158,0.8282642717943031,0.55
EURO 2016,2016-06-19,France,Switzerland,0,0,0.6792735775458061,0.19129257857342905,0.12943384388076484,2.181099417824557,0.8401975120232776,0.55
EURO 2016,2016-06-20,Russia,Wales,0,3,0.5040768198898071,0.28281268360265316,0.21311049650753977,1.3850318206147971,0.8013163091341434,0.55
EURO 2016,2016-06-20,Slovakia,England,0,0,0.20138064958894286,0.2668543372039474,0.5317650132071099,0.8199165170572282,1.4998447660066723,0.55
EURO 2016,2016-06-21,Northern Ireland,Germany,0,1,0.1770723637238274,0.2327979155187571,0.5901297207574155,0.8857346492414897,1.822801459303935,0.55
EURO 2016,2016-06-21,Ukraine,Poland,0,1,0.3937208247400417,0.28762551365588274,0.3186536616040755,1.2212689170846267,1.086017146840403,0.55
EURO 2016,2016-06-21,Czech Republic,Turkey,0,2,0.2956831401593042,0.2858679317157233,0.41844892812497236,1.0328699644812271,1.2763134762091468,0.55
EURO 2016,2016-06-21,Croatia,Spain,2,1,0.2530551577067428,0.2826598148769231,0.46428502741633415,0.9272613869387147,1.355092477071745,0.55
EURO 2016,2016-06-22,Hungary,Portugal,3,3,0.17714784670970093,0.2501881360085353,0.5726640172817639,0.7830166728223332,1.6279058131587358,0.55
EURO 2016,2016-06-22,Iceland,Austria,2,1,0.25130736363566186,0.2487569304256096,0.49993570593872827,1.0960981316428489,1.6751953776855943,0.55
EURO 2016,2016-06-22,Italy,Republic of Ireland,0,1,0.3816338437022595,0.30383404745729975,0.3145321088404407,1.1320980412888983,0.9980330543936871,0.55
EURO 2016,2016-06-22,Sweden,Belgium,0,1,0.30629837695742546,0.27817997680704565,0.4155216462355289,1.0888891278591069,1.3289118666731976,0.55
EURO 2016,2016-06-25,Croatia,Portugal,0,1,0.33207722883995927,0.29169042922861466,0.37623234193142596,1.078295777761884,1.1746656899177523,0.55
EURO 2016,2016-06-25,Switzerland,Poland,1,1,0.31056899156284984,0.2778441340310825,0.4115868744060678,1.1105262688328779,1.3201232016330933,0.55
EURO 2016,2016-06-25,Wales,Northern Ireland,1,0,0.3208344883286001,0.3226530414216297,0.3565124702497702,0.9166140036640109,1.0102245572166102,0.55
EURO 2016,2016-06-26,France,Republic of Ireland,2,1,0.6415559252309823,0.21539913747281086,0.14304493729620688,1.9516791046546142,0.793636522346894,0.55
EURO 2016,2016-06-26,Germany,Slovakia,3,0,0.5284180167177921,0.24340672762798446,0.22817525565422353,1.7159934014816902,1.0451236883444144,0.55
EURO 2016,2016-06-26,Hungary,Belgium,0,4,0.20504342027976605,0.25208584538495254,0.5428707343352814,0.8954179771895616,1.6276802296332997,0.55
EURO 2016,2016-06-27,England,Iceland,1,2,0.6986565809107868,0.18669450354264505,0.11464891554656811,2.232300501343736,0.7592125172240962,0.55
EURO 2016,2016-06-27,Italy,Spain,2,0,0.19888461003226177,0.2664812611766797,0.5346341287910585,0.8154329656734901,1.506438067905937,0.55
EURO 2016,2016-06-30,Poland,Portugal,1,1,0.2670889617243839,0.2741988716556532,0.4587121666199628,0.9999782210257053,1.3992383423294,0.55
EURO 2016,2016-07-01,Wales,Belgium,3,1,0.17600075887221595,0.2529855458263044,0.5710136953014795,0.766956992943479,1.623136851333153,0.55
EURO 2016,2016-07-02,Germany,Italy,1,1,0.48853795369339836,0.2518501730024489,0.2596118733041525,1.6176379514990935,1.111828574309973,0.55
EURO 2016,2016-07-03,France,Iceland,5,2,0.8263573493234062,0.11466049798896172,0.058982152687632065,3.0633208266278293,0.7121610025133556,0.55
EURO 2016,2016-07-06,Portugal,Wales,2,0,0.6037798176813742,0.24837639501154382,0.14784378730708206,1.636537119547849,0.6609238255444437,0.55
EURO 2016,2016-07-07,France,Germany,2,0,0.5337466627097192,0.22719673527606613,0.23905660201421483,1.8972322722832846,1.2084602936043658,0.55
EURO 2016,2016-07-10,France,Portugal,0,1,0.5081056565438113,0.2535246078393969,0.23836973561679192,1.5953021879074976,1.022970025531806,0.55
WC 2018,2018-06-14,Russia,Saudi Arabia,5,0,0.520283846440567,0.2495772779217536,0.23013887563767926,1.7187592556056612,1.0560823971149194,0.6000000000000001
WC 2018,2018-06-15,Egypt,Uruguay,0,1,0.22784873966026148,0.28672427615280466,0.48542698418693375,0.8537548326367019,1.3848671999572404,0.6000000000000001
WC 2018,2018-06-15,Morocco,Iran,0,1,0.3252440495052743,0.33217189056960555,0.3425840599251201,0.9632051053118543,0.9729191531106842,0.6000000000000001
WC 2018,2018-06-15,Portugal,Spain,3,3,0.256008301006154,0.2819590787859343,0.4620326202079118,0.9629855084778295,1.3999092117112233,0.6000000000000001
WC 2018,2018-06-16,Croatia,Nigeria,2,0,0.4328443575105435,0.3045582809975526,0.262597361491904,1.2309282317430994,0.88385460100576,0.6000000000000001
WC 2018,2018-06-16,France,Australia,2,1,0.5036737582566025,0.26713635267317337,0.22918988907022406,1.5445712030651984,0.9551106750054272,0.6000000000000001
WC 2018,2018-06-16,Argentina,Iceland,1,1,0.5937520554634926,0.22799753822344454,0.17825040631306283,1.9173343271437004,0.970559924344082,0.6000000000000001
WC 2018,2018-06-16,Peru,Denmark,0,1,0.3870687014528543,0.3181614226004517,0.2947698759466941,1.0931769696937486,0.9159400060581241,0.6000000000000001
WC 2018,2018-06-17,Brazil,Switzerland,1,1,0.5539831026012336,0.26481032340998456,0.1812065739887817,1.575177078543366,0.8238433812887918,0.6000000000000001
WC 2018,2018-06-17,Germany,Mexico,0,1,0.46075339007887217,0.27057407393366256,0.2686725359874653,1.4799367818883078,1.0722339711750903,0.6000000000000001
WC 2018,2018-06-17,Costa Rica,Serbia,0,1,0.2763774146289182,0.29676970097190364,0.42685288439917823,0.9598478245472031,1.268462957941091,0.6000000000000001
WC 2018,2018-06-18,Sweden,South Korea,1,0,0.3977426755399166,0.3029038945215995,0.2993534299384837,1.1852356437948912,0.9959215799569787,0.6000000000000001
WC 2018,2018-06-18,Belgium,Panama,3,0,0.6028694856368986,0.2393605696712253,0.15776994469187627,1.7657015923517008,0.7749866781788921,0.6000000000000001
WC 2018,2018-06-18,Tunisia,England,1,2,0.21446409262287186,0.2954989266142927,0.49003698076283536,0.7874765726048634,1.3233264430009557,0.6000000000000001
WC 2018,2018-06-19,Colombia,Japan,1,2,0.5112530720841189,0.27368395752047925,0.2150629703954015,1.493463011530628,0.8789210007432589,0.6000000000000001
WC 2018,2018-06-19,Poland,Senegal,1,2,0.3483850542432693,0.3025759021483994,0.34903904360833127,1.0959538763423975,1.0939949504233057,0.6000000000000001
WC 2018,2018-06-19,Russia,Egypt,3,1,0.4524114793484204,0.2804463814703084,0.26714213918127105,1.3916991198688011,1.0101509369275046,0.6000000000000001
WC 2018,2018-06-20,Iran,Spain,0,1,0.22278068667367834,0.28255618145651434,0.49466313186980715,0.8657875117781999,1.4250195926481444,0.6000000000000001
WC 2018,2018-06-20,Uruguay,Saudi Arabia,1,0,0.5778811594899207,0.2437379397634278,0.17838090074665142,1.7611360853097295,0.8618055108226453,0.6000000000000001
WC 2018,2018-06-20,Portugal,Morocco,1,0,0.38667245586074783,0.31248918582009344,0.3008383583191586,1.1298463356981556,0.975387198959503,0.6000000000000001
WC 2018,2018-06-21,Denmark,Australia,1,1,0.37366713368081367,0.2982938622480706,0.32803900407111564,1.170305732168113,1.0760680900888142,0.6000000000000001
WC 2018,2018-06-21,France,Peru,1,0,0.3956655838670861,0.3056333488235921,0.2987010673093219,1.1721189587591492,0.9884148245800459,0.6000000000000001
WC 2018,2018-06-21,Argentina,Croatia,0,3,0.46403911067225945,0.2859419849757557,0.2500189043519847,1.3623451681706058,0.9366667434090801,0.6000000000000001
WC 2018,2018-06-22,Brazil,Costa Rica,2,0,0.6966347840492985,0.20370752419387775,0.09965769175682376,2.009684349294412,0.6157258911607519,0.6000000000000001
WC 2018,2018-06-22,Nigeria,Iceland,2,0,0.3677414329678391,0.2866577053428398,0.3456008616893212,1.2267771473643276,1.1923837958056063,0.6000000000000001
WC 2018,2018-06-22,Serbia,Switzerland,1,2,0.3030514460363504,0.29743025968096143,0.39951829428268815,1.0208674617556823,1.2338102125349661,0.6000000000000001
WC 2018,2018-06-23,Germany,Sweden,2,1,0.4956052184865223,0.27216379473996105,0.23223098677351658,1.4936342814409294,0.939579045752841,0.6000000000000001
WC 2018,2018-06-23,South Korea,Mexico,1,2,0.2616396243542088,0.28356441633532825,0.4547959593104625,0.9834896328179304,1.378766430862047,0.6000000000000001
WC 2018,2018-06-23,Belgium,Tunisia,5,2,0.5438309513805271,0.2534321328438074,0.20273691577566585,1.6512672545713052,0.9051501460036357,0.6000000000000001
WC 2018,2018-06-24,England,Panama,6,1,0.5578930051227446,0.2767404373700148,0.16536655750724058,1.4770698470593557,0.6746562274828376,0.6000000000000001
WC 2018,2018-06-24,Japan,Senegal,2,2,0.30159400091713295,0.2931342662205454,0.4052717328623216,1.0418961464598206,1.2527562824609892,0.6000000000000001
WC 2018,2018-06-24,Poland,Colombia,0,3,0.2587099080717068,0.29155260017344403,0.44973749175484934,0.95398561515193,1.3226638476194439,0.6000000000000001
WC 2018,2018-06-25,Russia,Uruguay,0,3,0.29851910462367737,0.27189414854901556,0.4295867468273071,1.1579322945232342,1.4405259792410425,0.6000000000000001
WC 2018,2018-06-25,Saudi Arabia,Egypt,2,1,0.29590262355367725,0.2929068683412898,0.4111905081050329,1.0403703492489444,1.2665404636737518,0.6000000000000001
